trade_date,ts_code,calibrated,c_struct,c_consensus,c_history,total_confidence,level,gates,future_5d_ret,season
2026-07-09,300674.SZ,5.0,25.0,80.0,88.2,60.0,B,confidence_overrated,2.2634479867626345,chaos
2026-07-09,300680.SZ,24.5,30.0,45.0,90,50.2,C,-,-2.7861264207961867,chaos
2026-07-09,300682.SZ,20.7,25.0,80.0,49.3,50.3,C,-,-0.9109668079908984,chaos
2026-07-09,300689.SZ,48.8,25.0,45.0,66.2,42.3,C,-,-21.79698433324263,chaos
2026-07-09,300693.SZ,5.0,25.0,80.0,69.5,55.4,C,-,-12.428732255731067,chaos
2026-07-09,300696.SZ,5.0,50.0,45.0,78.6,55.4,C,-,-5.599212202594694,chaos
2026-07-09,300699.SZ,29.5,25.0,80.0,90,60.5,B,-,-5.962955214588073,chaos
2026-07-09,300709.SZ,5.0,30.0,45.0,70.2,45.3,C,-,-13.127370062257814,chaos
2026-07-09,300712.SZ,38.5,50.0,45.0,90,58.2,C,-,1.5900504686245043,chaos
2026-07-09,300718.SZ,29.9,50.0,30.0,89.6,52.9,C,-,-6.343302404956708,chaos
2026-07-09,300738.SZ,32.3,25.0,60.0,88.4,53.1,C,-,-2.4509649694131275,chaos
2026-07-09,300750.SZ,45.2,50.0,30.0,76.8,49.7,C,-,-2.476801510738935,chaos
2026-07-09,300751.SZ,56.3,30.0,45.0,78.2,47.3,C,-,-22.472225319039453,chaos
2026-07-09,300757.SZ,25.3,30.0,30.0,90,45.0,C,-,-9.336775458644532,chaos
2026-07-09,300759.SZ,63.4,40.0,85.0,90,68.2,B,-,24.59658844401438,chaos
2026-07-09,300760.SZ,38.5,30.0,30.0,90,45.0,C,-,7.74923894463766,chaos
2026-07-09,300762.SZ,38.1,25.0,45.0,90,48.2,C,-,-20.060849858369057,chaos
2026-07-09,300763.SZ,5.0,50.0,45.0,90,58.2,C,-,-7.453562591704211,chaos
2026-07-09,300782.SZ,8.6,25.0,60.0,68.2,48.0,C,-,-10.319905744855962,chaos
2026-07-09,300786.SZ,21.7,50.0,30.0,89.8,53.0,C,-,-16.967853705613056,chaos
2026-07-09,300809.SZ,22.6,50.0,45.0,67.8,52.7,C,-,-5.745380947599221,chaos
2026-07-09,300817.SZ,25.0,50.0,45.0,90,58.2,C,-,-3.1745318016565327,chaos
2026-07-09,300827.SZ,5.0,50.0,45.0,90,58.2,C,-,-3.0924207534570924,chaos
2026-07-09,300846.SZ,28.9,25.0,60.0,90,53.5,C,-,-0.8924108019238042,chaos
2026-07-09,300853.SZ,5.0,25.0,80.0,70.6,55.6,C,-,-11.457205301926665,chaos
2026-07-09,300857.SZ,39.7,40.0,60.0,85.6,58.4,C,-,-19.73928320729573,chaos
2026-07-09,300870.SZ,37.9,30.0,30.0,76.2,41.5,C,-,-19.178112469600293,chaos
2026-07-09,300895.SZ,25.3,25.0,80.0,75.4,56.9,C,-,-0.5699135479114048,chaos
2026-07-09,300899.SZ,14.2,30.0,45.0,67.5,44.6,C,-,2.9456569163859525,chaos
2026-07-09,300900.SZ,68.4,80.0,60.0,90,75.5,B,-,-30.470815319197154,chaos
2026-07-09,300903.SZ,26.7,30.0,30.0,90,45.0,C,-,-12.222201485323447,chaos
2026-07-09,300913.SZ,5.0,40.0,45.0,90,54.2,C,-,-8.141871498982878,chaos
2026-07-09,300953.SZ,5.0,25.0,80.0,45.2,49.3,C,-,-11.46732499140387,chaos
2026-07-09,300975.SZ,22.0,25.0,60.0,80.6,51.1,C,-,-23.16906335948843,chaos
2026-07-09,300979.SZ,32.3,25.0,60.0,90,53.5,C,-,7.613135208079824,chaos
2026-07-09,300980.SZ,30.0,50.0,30.0,63.4,46.3,C,-,-14.722509977650521,chaos
2026-07-09,300982.SZ,28.3,50.0,30.0,90,53.0,C,-,-3.6654859743392554,chaos
2026-07-09,300999.SZ,47.3,40.0,60.0,77.6,56.4,C,-,5.804318665283592,chaos
2026-07-09,301005.SZ,31.7,25.0,60.0,50.4,43.6,C,-,-24.86878481316165,chaos
2026-07-09,301018.SZ,47.5,25.0,45.0,80.0,45.8,C,-,-16.70581248220807,chaos
2026-07-09,301068.SZ,49.3,40.0,60.0,70.0,54.5,C,-,-5.514033893032377,chaos
2026-07-09,301071.SZ,28.9,30.0,30.0,67.8,39.5,D,-,-17.00009510447218,chaos
2026-07-09,301099.SZ,50.7,30.0,45.0,90,50.2,C,-,-18.796780239444765,chaos
2026-07-09,301128.SZ,30.7,60.0,45.0,45.8,51.2,C,-,-12.06157344003821,chaos
2026-07-09,301132.SZ,16.9,50.0,45.0,90,58.2,C,-,-21.436685645433972,chaos
2026-07-09,301165.SZ,62.6,30.0,45.0,90,50.2,C,-,-4.726160000960822,chaos
2026-07-09,301176.SZ,22.6,30.0,30.0,85.6,43.9,C,-,9.439555184348624,chaos
2026-07-09,301199.SZ,34.7,25.0,60.0,89.2,53.3,C,-,0.3490096189619596,chaos
2026-07-09,301217.SZ,23.6,5.0,60.0,51.8,36.0,D,-,-8.927381724302997,chaos
2026-07-09,301255.SZ,20.7,30.0,45.0,90,50.2,C,-,-3.707306281065581,chaos
2026-07-09,301269.SZ,41.8,35.0,45.0,88.4,51.8,C,-,-13.937226381375577,chaos
2026-07-09,301280.SZ,34.9,40.0,45.0,69.6,49.1,C,-,-11.742231277041515,chaos
2026-07-09,301282.SZ,7.5,50.0,45.0,65.8,52.2,C,-,-16.61483597707889,chaos
2026-07-09,301297.SZ,24.9,25.0,80.0,90,60.5,B,-,-22.200330724821526,chaos
2026-07-09,301308.SZ,37.7,40.0,45.0,88.4,53.9,C,-,-25.2273687032039,chaos
2026-07-09,301366.SZ,31.4,30.0,30.0,81.6,42.9,C,-,-20.69212436952823,chaos
2026-07-09,301368.SZ,32.4,25.0,60.0,90,53.5,C,-,1.4031563653410073,chaos
2026-07-09,301377.SZ,27.9,30.0,30.0,88.2,44.5,C,-,-4.315267332420214,chaos
2026-07-09,301396.SZ,49.7,30.0,30.0,82.2,43.0,C,-,-25.157902859830116,chaos
2026-07-09,301413.SZ,5.0,25.0,80.0,69.0,55.2,C,-,-7.885534435906838,chaos
2026-07-09,301488.SZ,5.0,25.0,80.0,69.8,55.5,C,-,-8.209726681746632,chaos
2026-07-09,301510.SZ,38.5,30.0,30.0,78.0,42.0,C,-,-12.815087544401461,chaos
2026-07-09,301511.SZ,5.0,5.0,60.0,67.8,40.0,D,-,-11.56293958957406,chaos
2026-07-09,301517.SZ,31.8,25.0,45.0,65.0,42.0,C,-,-15.277696254310747,chaos
2026-07-09,301526.SZ,23.5,5.0,60.0,90,45.5,C,-,-10.424629297763733,chaos
2026-07-09,301550.SZ,6.1,50.0,45.0,69.2,53.0,C,-,-5.691210675287683,chaos
2026-07-09,301596.SZ,31.2,40.0,45.0,89.6,54.2,C,-,-7.591304068842364,chaos
2026-07-09,301638.SZ,20.2,25.0,80.0,77.6,57.4,C,-,-3.3860467934413774,chaos
2026-07-09,600004.SH,31.3,50.0,30.0,69.1,47.8,C,-,4.594623849315149,chaos
2026-07-09,600007.SH,42.6,40.0,60.0,81.0,57.2,C,-,0.917412744364321,chaos
2026-07-09,600009.SH,32.3,30.0,30.0,74.2,41.0,C,-,5.782885128080317,chaos
2026-07-09,600010.SH,17.5,25.0,80.0,74.4,56.6,C,-,3.349329530153944,chaos
2026-07-09,600011.SH,5.0,50.0,45.0,90,58.2,C,-,0.7463032350277787,chaos
2026-07-09,600019.SH,35.6,40.0,45.0,75.6,50.7,C,-,4.029356025834607,chaos
2026-07-09,600021.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,0.36079474326367045,chaos
2026-07-09,600023.SH,30.4,40.0,45.0,67.7,48.7,C,-,-4.896359250505089,chaos
2026-07-09,600025.SH,59.0,75.0,85.0,67.8,76.7,B,-,0.9375564604214848,chaos
2026-07-09,600026.SH,16.7,25.0,80.0,90,60.5,B,confidence_overrated,-6.214631778042712,chaos
2026-07-09,600027.SH,21.3,25.0,80.0,86.6,59.6,C,-,3.386030640398019,chaos
2026-07-09,600028.SH,48.4,50.0,45.0,89.4,58.1,C,-,3.7422559656649312,chaos
2026-07-09,600029.SH,28.0,30.0,45.0,90,50.2,C,-,-0.39598559869430394,chaos
2026-07-09,600030.SH,37.9,50.0,30.0,72.6,48.6,C,-,-2.0222748264012935,chaos
2026-07-09,600032.SH,5.0,50.0,45.0,90,58.2,C,-,2.3112308261214576,chaos
2026-07-09,600036.SH,47.0,50.0,30.0,89.4,52.9,C,-,3.0644614002315107,chaos
2026-07-09,600038.SH,32.0,30.0,30.0,90,45.0,C,-,1.4400594516941867,chaos
2026-07-09,600048.SH,25.8,25.0,80.0,90,60.5,B,-,8.043481917569295,chaos
2026-07-09,600050.SH,44.4,50.0,30.0,68.0,47.5,C,-,4.39025479102797,chaos
2026-07-09,600054.SH,29.8,25.0,60.0,86.4,52.6,C,-,2.504535782433015,chaos
2026-07-09,600064.SH,48.4,40.0,60.0,90,59.5,C,-,4.371654085876164,chaos
2026-07-09,600066.SH,47.8,80.0,45.0,90,70.2,B,-,6.628855624045449,chaos
2026-07-09,600085.SH,34.5,25.0,45.0,69.6,43.1,C,-,16.47923739248438,chaos
2026-07-09,600089.SH,5.0,50.0,45.0,90,58.2,C,-,-5.788356289940855,chaos
2026-07-09,600096.SH,5.0,25.0,80.0,69.7,55.4,C,-,-0.5043032313894469,chaos
2026-07-09,600098.SH,18.6,25.0,80.0,51.2,50.8,C,-,4.026795984424725,chaos
2026-07-09,600104.SH,29.4,40.0,45.0,89.4,54.1,C,-,6.155354647221278,chaos
2026-07-09,600110.SH,13.9,5.0,80.0,70.0,47.5,C,-,-18.60126169070434,chaos
2026-07-09,600115.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-1.1079690412876708,chaos
2026-07-09,600118.SH,51.3,80.0,60.0,48.5,65.1,B,-,-15.493609056354229,chaos
2026-07-09,600131.SH,30.7,25.0,60.0,50.3,43.6,C,-,-0.34801432676155875,chaos
2026-07-09,600138.SH,23.2,25.0,60.0,80.0,51.0,C,-,7.8313996937497965,chaos
2026-07-09,600141.SH,5.0,25.0,80.0,68.4,55.1,C,-,-16.906078239524625,chaos
2026-07-09,600143.SH,28.2,25.0,60.0,51.0,43.7,C,-,-6.217040256455619,chaos
2026-07-09,600150.SH,32.3,25.0,60.0,90,53.5,C,-,-8.485815714191025,chaos
2026-07-09,600160.SH,22.2,30.0,45.0,83.6,48.6,C,-,-13.086944123929122,chaos
2026-07-09,600163.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,2.9662119232266804,chaos
2026-07-09,600171.SH,45.4,60.0,60.0,90,67.5,B,-,-14.19817093886111,chaos
2026-07-09,600172.SH,49.3,40.0,60.0,90,59.5,C,-,-31.122933336991,chaos
2026-07-09,600176.SH,26.5,40.0,45.0,77.4,51.1,C,-,-18.722310340040515,chaos
2026-07-09,600183.SH,38.2,30.0,30.0,74.8,41.2,C,-,-6.613755492282314,chaos
2026-07-09,600186.SH,5.0,30.0,45.0,77.2,47.0,C,-,-9.818201397781412,chaos
2026-07-09,600188.SH,22.1,25.0,60.0,90,53.5,C,-,8.89257551556022,chaos
2026-07-09,600196.SH,36.4,50.0,30.0,70.2,48.0,C,-,7.668833756213678,chaos
2026-07-09,600206.SH,42.0,30.0,30.0,90,45.0,C,-,-26.254605095852234,chaos
2026-07-09,600219.SH,21.2,25.0,80.0,83.2,58.8,C,-,1.9948954691528353,chaos
2026-07-09,600233.SH,25.3,25.0,60.0,69.2,48.3,C,-,4.441857540114436,chaos
2026-07-09,600236.SH,39.3,25.0,45.0,82.2,46.3,C,-,1.5788225675785528,chaos
2026-07-09,600258.SH,22.1,25.0,80.0,90,60.5,B,-,5.272515686675483,chaos
2026-07-09,600268.SH,5.0,30.0,45.0,66.8,44.5,C,-,-5.430770136447826,chaos
2026-07-09,600269.SH,38.4,25.0,45.0,77.2,45.0,C,-,-2.4631120162894704,chaos
2026-07-09,600276.SH,61.3,40.0,85.0,50.2,58.3,C,-,0.6832986116727113,chaos
2026-07-09,600283.SH,60.5,50.0,45.0,75.6,54.6,C,-,-10.854477713622735,chaos
2026-07-09,600295.SH,33.6,50.0,30.0,72.2,48.5,C,-,9.523903432085934,chaos
2026-07-09,600298.SH,30.4,25.0,60.0,77.2,50.3,C,-,4.849326060051307,chaos
2026-07-09,600301.SH,7.8,30.0,45.0,51.2,40.5,C,-,-17.87108252501639,chaos
2026-07-09,600309.SH,29.5,25.0,60.0,87.4,52.9,C,-,-0.7549870670496728,chaos
2026-07-09,600312.SH,22.0,25.0,80.0,66.5,54.6,C,-,5.538737486164136,chaos
2026-07-09,600316.SH,44.8,50.0,30.0,69.0,47.8,C,-,-3.9286105142665395,chaos
2026-07-09,600323.SH,39.7,25.0,45.0,78.0,45.2,C,-,5.678290766275995,chaos
2026-07-09,600325.SH,24.9,25.0,80.0,65.8,54.4,C,-,8.73375710587354,chaos
2026-07-09,600343.SH,28.4,80.0,45.0,90,70.2,B,-,-23.61113083776435,chaos
2026-07-09,600346.SH,7.8,50.0,45.0,52.2,48.8,C,-,-7.432473475232992,chaos
2026-07-09,600350.SH,42.2,25.0,45.0,88.2,47.8,C,-,-2.6359986141105796,chaos
2026-07-09,600352.SH,19.4,50.0,45.0,50.3,48.3,C,-,7.16141923835687,chaos
2026-07-09,600362.SH,23.7,25.0,80.0,90,60.5,B,-,3.362750496344158,chaos
2026-07-09,600377.SH,66.2,40.0,85.0,90,68.2,B,-,-2.979836834729277,chaos
2026-07-09,600391.SH,26.6,50.0,45.0,68.5,52.9,C,-,-6.701853273132674,chaos
2026-07-09,600398.SH,40.1,25.0,45.0,85.0,47.0,C,-,6.082245076069603,chaos
2026-07-09,600399.SH,8.1,25.0,80.0,81.4,58.4,C,-,1.2819572068495821,chaos
2026-07-09,600406.SH,30.6,50.0,45.0,90,58.2,C,-,1.9372774147623284,chaos
2026-07-09,600409.SH,5.0,25.0,80.0,68.4,55.1,C,-,0.1782040577962274,chaos
2026-07-09,600415.SH,22.6,25.0,80.0,90,60.5,B,-,9.447356101485083,chaos
2026-07-09,600418.SH,21.1,50.0,30.0,90,53.0,C,-,-6.053242682997273,chaos
2026-07-09,600426.SH,38.6,50.0,30.0,90,53.0,C,-,4.166616019067071,chaos
2026-07-09,600435.SH,21.8,25.0,80.0,66.5,54.6,C,-,-6.499541819469701,chaos
2026-07-09,600436.SH,28.3,25.0,60.0,82.6,51.6,C,-,27.957655396002636,chaos
2026-07-09,600438.SH,5.0,50.0,45.0,68.2,52.8,C,-,-3.3363034791497603,chaos
2026-07-09,600446.SH,12.2,25.0,80.0,90,60.5,B,confidence_overrated,-0.5877194948555764,chaos
2026-07-09,600456.SH,28.7,25.0,60.0,70.8,48.7,C,-,8.033389565823468,chaos
2026-07-09,600459.SH,5.0,80.0,45.0,76.2,66.8,B,confidence_overrated,-14.207121307172766,chaos
2026-07-09,600460.SH,39.8,25.0,45.0,83.2,46.5,C,-,-25.165313996759064,chaos
2026-07-09,600482.SH,41.9,25.0,45.0,90,48.2,C,-,-12.927199570203173,chaos
2026-07-09,600486.SH,26.7,25.0,80.0,69.7,55.4,C,-,2.51955119251257,chaos
2026-07-09,600487.SH,5.0,30.0,30.0,90,45.0,C,-,-18.99820808466113,chaos
2026-07-09,600489.SH,37.4,30.0,45.0,69.2,45.0,C,-,0.2005519333557526,chaos
2026-07-09,600497.SH,14.4,30.0,45.0,82.4,48.4,C,-,-4.698776590347786,chaos
2026-07-09,600498.SH,23.4,30.0,30.0,67.0,39.2,D,-,-22.53526627096216,chaos
2026-07-09,600500.SH,20.6,40.0,45.0,89.8,54.2,C,-,-15.454495189950146,chaos
2026-07-09,600517.SH,28.0,25.0,80.0,90,60.5,B,-,3.663739436221425,chaos
2026-07-09,600519.SH,37.4,40.0,45.0,68.7,48.9,C,-,6.496521699343849,chaos
2026-07-09,600522.SH,28.5,40.0,60.0,90,59.5,C,-,-20.19886144129911,chaos
2026-07-09,600536.SH,28.2,25.0,45.0,66.5,42.4,C,-,11.363592440549963,chaos
2026-07-09,600547.SH,27.5,25.0,60.0,90,53.5,C,-,1.9769957321414067,chaos
2026-07-09,600549.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-13.970003714694846,chaos
2026-07-09,600550.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-4.319374339487281,chaos
2026-07-09,600557.SH,39.3,25.0,45.0,69.7,43.2,C,-,11.99661198847972,chaos
2026-07-09,600561.SH,25.2,50.0,45.0,86.8,57.5,C,-,6.653249217297286,chaos
2026-07-09,600562.SH,40.3,25.0,45.0,86.2,47.3,C,-,4.158828227666511,chaos
2026-07-09,600570.SH,30.6,25.0,60.0,90,53.5,C,-,-1.134650760729139,chaos
2026-07-09,600578.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-5.498316240313916,chaos
2026-07-09,600583.SH,29.0,25.0,60.0,79.6,50.9,C,-,6.066598428904535,chaos
2026-07-09,600584.SH,51.6,30.0,45.0,60.4,42.9,C,-,-19.619441111909296,chaos
2026-07-09,600585.SH,26.3,50.0,45.0,90,58.2,C,-,4.838758516361397,chaos
2026-07-09,600588.SH,34.5,25.0,45.0,76.2,44.8,C,-,-0.7421996554928034,chaos
2026-07-09,600592.SH,15.8,40.0,45.0,90,54.2,C,-,0.29362793588652014,chaos
2026-07-09,600600.SH,28.0,40.0,45.0,90,54.2,C,-,4.4290257093539065,chaos
2026-07-09,600641.SH,36.6,30.0,30.0,70.4,40.1,C,-,-17.368204530077758,chaos
2026-07-09,600642.SH,30.0,25.0,60.0,80.8,51.2,C,-,-2.981086291756252,chaos
2026-07-09,600667.SH,37.9,30.0,30.0,78.2,42.0,C,-,-28.701874728891386,chaos
2026-07-09,600674.SH,41.0,25.0,45.0,90,48.2,C,-,5.381542445417575,chaos
2026-07-09,600685.SH,31.1,25.0,60.0,90,53.5,C,-,-2.1182591128464434,chaos
2026-07-09,600690.SH,39.0,40.0,45.0,85.0,53.0,C,-,5.497382723311661,chaos
2026-07-09,600703.SH,28.6,30.0,30.0,90,45.0,C,-,-23.651727847935934,chaos
2026-07-09,600711.SH,22.6,25.0,80.0,90,60.5,B,-,-5.057323689350756,chaos
2026-07-09,600736.SH,46.8,50.0,30.0,68.2,47.6,C,-,-1.9118242906367433,chaos
2026-07-09,600740.SH,35.5,25.0,45.0,84.2,46.8,C,-,6.383001565751156,chaos
2026-07-09,600741.SH,36.1,25.0,45.0,69.7,43.2,C,-,6.269690153773921,chaos
2026-07-09,600745.SH,38.5,25.0,60.0,69.4,48.4,C,-,-2.589228787113651,chaos
2026-07-09,600754.SH,27.1,25.0,80.0,87.6,59.9,C,-,1.968454092535632,chaos
2026-07-09,600760.SH,30.3,50.0,45.0,90,58.2,C,-,0.503143733419309,chaos
2026-07-09,600763.SH,37.4,40.0,45.0,89.4,54.1,C,-,8.17849395807646,chaos
2026-07-09,600765.SH,29.0,25.0,60.0,90,53.5,C,-,0.6173421447495553,chaos
2026-07-09,600795.SH,30.8,25.0,60.0,85.4,52.4,C,-,1.7233294850213188,chaos
2026-07-09,600801.SH,29.0,25.0,60.0,89.2,53.3,C,-,12.18933530265165,chaos
2026-07-09,600803.SH,28.7,25.0,60.0,69.2,48.3,C,-,5.706897927811783,chaos
2026-07-09,600809.SH,25.0,50.0,45.0,90,58.2,C,-,13.389801259695556,chaos
2026-07-09,600821.SH,5.0,50.0,45.0,90,58.2,C,-,5.765793092000626,chaos
2026-07-09,600835.SH,39.7,30.0,30.0,87.0,44.2,C,-,-6.154595366308746,chaos
2026-07-09,600845.SH,46.1,25.0,45.0,72.4,43.9,C,-,-5.695916147871838,chaos
2026-07-09,600850.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-1.5342948969858994,chaos
2026-07-09,600859.SH,26.1,25.0,60.0,82.6,51.6,C,-,7.758642305392094,chaos
2026-07-09,600862.SH,62.6,50.0,45.0,75.0,54.5,C,-,-1.1172225594597185,chaos
2026-07-09,600875.SH,31.7,50.0,45.0,87.2,57.5,C,-,-7.355521524162356,chaos
2026-07-09,600879.SH,40.3,50.0,30.0,87.8,52.5,C,-,-19.74491909070808,chaos
2026-07-09,600882.SH,68.7,50.0,45.0,42.3,46.3,C,-,12.633667455024966,chaos
2026-07-09,600886.SH,48.7,50.0,45.0,90,58.2,C,-,5.5353065961021075,chaos
2026-07-09,600887.SH,46.9,50.0,30.0,90,53.0,C,-,4.748516088263299,chaos
2026-07-09,600888.SH,27.6,30.0,30.0,88.6,44.6,C,-,-14.543896348500173,chaos
2026-07-09,600893.SH,38.7,80.0,45.0,69.3,65.1,B,-,-6.5734593675371595,chaos
2026-07-09,600900.SH,53.5,40.0,60.0,80.8,57.2,C,-,1.692448239138522,chaos
2026-07-09,600905.SH,27.9,50.0,30.0,75.6,49.4,C,-,2.4456103690887243,chaos
2026-07-09,600909.SH,25.8,40.0,45.0,90,54.2,C,-,-14.184183210132616,chaos
2026-07-09,600938.SH,31.7,25.0,45.0,70.2,43.3,C,-,3.911009494365447,chaos
2026-07-09,600941.SH,37.6,40.0,45.0,76.8,51.0,C,-,4.892343130656429,chaos
2026-07-09,600961.SH,27.8,80.0,45.0,90,70.2,B,-,-14.394249686762539,chaos
2026-07-09,600967.SH,21.3,25.0,80.0,90,60.5,B,-,-1.1375322647651287,chaos
2026-07-09,600989.SH,27.5,50.0,45.0,69.9,53.2,C,-,7.313458036370468,chaos
2026-07-09,600990.SH,37.9,25.0,60.0,82.4,51.6,C,-,-13.256833432370618,chaos
2026-07-09,600999.SH,44.0,40.0,60.0,45.6,48.4,C,-,-8.466050986756567,chaos
2026-07-09,601006.SH,50.0,50.0,30.0,67.8,47.4,C,-,0.2141221844684127,chaos
2026-07-09,601012.SH,11.7,50.0,45.0,90,58.2,C,-,0.25352358211372383,chaos
2026-07-09,601016.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-2.077157014618225,chaos
2026-07-09,601018.SH,37.0,25.0,45.0,89.2,48.0,C,-,3.374243676984978,chaos
2026-07-09,601019.SH,31.8,25.0,60.0,90,53.5,C,-,6.286550872089047,chaos
2026-07-09,601038.SH,41.3,25.0,45.0,89.6,48.2,C,-,4.9828280927512125,chaos
2026-07-09,601088.SH,39.3,50.0,30.0,79.0,50.2,C,-,5.2854471591403,chaos
2026-07-09,601100.SH,43.6,80.0,45.0,45.6,59.1,C,-,0.998781819490846,chaos
2026-07-09,601107.SH,29.9,25.0,45.0,87.2,47.5,C,-,3.8610077187039904,chaos
2026-07-09,601111.SH,28.6,50.0,45.0,90,58.2,C,-,-0.505862123526557,chaos
2026-07-09,601126.SH,29.4,40.0,60.0,51.2,49.8,C,-,-16.803589782440586,chaos
2026-07-09,601127.SH,24.8,50.0,45.0,80.0,55.8,C,-,-4.409037704283014,chaos
2026-07-09,601133.SH,29.6,25.0,60.0,74.4,49.6,C,-,-10.942374385753062,chaos
2026-07-09,601138.SH,48.6,60.0,85.0,49.2,66.1,B,-,-9.36283404891144,chaos
2026-07-09,601166.SH,48.9,50.0,30.0,90,53.0,C,-,2.734039957253742,chaos
2026-07-09,601168.SH,35.8,25.0,60.0,77.6,50.4,C,-,16.729886222764655,chaos
2026-07-09,601179.SH,21.2,50.0,45.0,73.6,54.1,C,-,-12.096144531419096,chaos
2026-07-09,601208.SH,23.4,30.0,30.0,77.0,41.8,C,-,-16.44409463802372,chaos
2026-07-09,601211.SH,32.3,30.0,30.0,75.4,41.4,C,-,-1.7487671345034705,chaos
2026-07-09,601222.SH,39.0,25.0,45.0,90,48.2,C,-,0.3668202326978287,chaos
2026-07-09,601225.SH,35.6,25.0,45.0,80.4,45.8,C,-,4.647035963058466,chaos
2026-07-09,601231.SH,27.6,25.0,45.0,90,48.2,C,-,-15.806377963468377,chaos
2026-07-09,601233.SH,5.0,25.0,80.0,66.3,54.6,C,-,-3.2826659647445133,chaos
2026-07-09,601288.SH,50.0,55.0,60.0,46.7,54.7,C,-,3.1096731315970905,chaos
2026-07-09,601318.SH,36.0,25.0,45.0,87.8,47.7,C,-,2.3843302621172846,chaos
2026-07-09,601319.SH,35.8,50.0,30.0,77.6,49.9,C,-,2.3841892628838623,chaos
2026-07-09,601336.SH,38.2,30.0,30.0,68.7,39.7,D,-,2.927152425491397,chaos
2026-07-09,601390.SH,35.3,40.0,45.0,70.4,49.4,C,-,5.4633187885671175,chaos
2026-07-09,601398.SH,47.6,50.0,30.0,51.5,43.4,C,-,1.6505377568485358,chaos
2026-07-09,601512.SH,34.3,40.0,45.0,75.2,50.5,C,-,2.4420126793792685,chaos
2026-07-09,601567.SH,26.2,30.0,45.0,76.4,46.9,C,-,4.740707936423938,chaos
2026-07-09,601598.SH,34.7,25.0,45.0,90,48.2,C,-,3.5713739067644523,chaos
2026-07-09,601600.SH,11.4,25.0,80.0,70.8,55.7,C,-,7.160329098165752,chaos
2026-07-09,601601.SH,30.6,50.0,30.0,73.6,48.9,C,-,5.940624768421343,chaos
2026-07-09,601611.SH,26.7,50.0,45.0,90,58.2,C,-,-2.876952102695296,chaos
2026-07-09,601615.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-3.01879381166007,chaos
2026-07-09,601619.SH,21.0,25.0,80.0,68.9,55.2,C,-,0.485471994465847,chaos
2026-07-09,601628.SH,36.6,50.0,30.0,70.0,48.0,C,-,4.623657280729909,chaos
2026-07-09,601633.SH,29.6,30.0,30.0,84.6,43.6,C,-,7.9879508257814535,chaos
2026-07-09,601668.SH,49.9,50.0,30.0,73.2,48.8,C,-,3.973977169286469,chaos
2026-07-09,601669.SH,31.8,50.0,30.0,74.0,49.0,C,-,2.608554228533455,chaos
2026-07-09,601678.SH,7.8,50.0,45.0,89.6,58.1,C,-,-11.67248285584085,chaos
2026-07-09,601688.SH,35.3,50.0,30.0,68.4,47.6,C,-,-0.14727253491253478,chaos
2026-07-09,601689.SH,26.6,25.0,60.0,90,53.5,C,-,-2.4358811585443174,chaos
2026-07-09,601696.SH,23.4,50.0,30.0,81.4,50.9,C,-,-3.26086907392108,chaos
2026-07-09,601698.SH,33.6,25.0,60.0,67.0,47.7,C,-,-8.263609717118115,chaos
2026-07-09,601727.SH,28.0,25.0,80.0,83.6,58.9,C,-,-3.2690211125800173,chaos
2026-07-09,601728.SH,38.3,50.0,30.0,87.0,52.2,C,-,5.745031160751757,chaos
2026-07-09,601778.SH,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-8.094123568525802,chaos
2026-07-09,601816.SH,29.8,40.0,60.0,90,59.5,C,-,2.597426080415377,chaos
2026-07-09,601857.SH,54.3,50.0,45.0,69.9,53.2,C,-,6.276586054508915,chaos
2026-07-09,601868.SH,31.4,50.0,45.0,90,58.2,C,-,-0.3952537664445477,chaos
2026-07-09,601869.SH,29.3,30.0,45.0,78.8,47.5,C,-,-8.956111569388414,chaos
2026-07-09,601872.SH,20.7,25.0,60.0,50.8,43.7,C,-,-10.662469879096948,chaos
2026-07-09,601877.SH,27.0,25.0,80.0,85.0,59.2,C,-,-0.9566852076123622,chaos
2026-07-09,601888.SH,5.0,25.0,80.0,67.7,54.9,C,-,7.876506845989284,chaos
2026-07-09,601899.SH,34.8,50.0,30.0,69.8,47.9,C,-,5.9015646379405595,chaos
2026-07-09,601919.SH,40.2,25.0,45.0,80.6,45.9,C,-,4.525806302856528,chaos
2026-07-09,601928.SH,39.9,25.0,45.0,82.8,46.5,C,-,2.970259888544491,chaos
2026-07-09,601958.SH,5.0,80.0,45.0,79.2,67.5,B,confidence_overrated,-8.225122121678874,chaos
2026-07-09,601985.SH,48.0,50.0,30.0,52.4,43.6,C,-,-0.44895195604849336,chaos
2026-07-09,601988.SH,48.3,50.0,30.0,51.7,43.4,C,-,1.576363515916146,chaos
